prof_id,course_id_1
3908,2589
104,2591
4169,2592
10228,2592
8326,234
8326,2338
8326,1958
8326,1957
8326,1817
9769,1488
9883,2593
52,2595
9830,2597
9830,2598
10825,2533
10825,2485
10825,2483
4169,2601
7538,2601
5509,2601
4169,2602
7538,2602
5509,2602
4169,2603
7538,2603
5509,2603
4169,2604
74,2604
7538,2604
5509,2604
1415,2605
6459,2606
6459,1371
10298,2607
33,2607
5891,2607
105,2608
10391,878
9776,2498
9776,2497
9776,2499
9776,2496
9776,2495
33,261
10076,261
6697,2611
77,2418
8604,2468
8326,1422
8326,94
6487,2084
4145,2612
4146,2612
10825,2612
3006,1531
10647,1425
2221,2613
8326,2352
10074,2614
33,2615
33,2618
74,2621
9830,2622
9830,2623
4068,2624
4068,2625
6299,2303
5972,2626
6299,2626
6299,2627
2346,1171
9062,177
2346,2628
38,2629
2328,2629
4322,2629
8326,2341
6526,2627
6428,263
4133,263
4145,2631
3569,2631
4146,2631
1355,2632
8326,2632
6526,2633
8627,2633
1397,2635
55,1958
1816,1958
9830,2636
9830,2637
6531,444
52,2462
5683,2644
8326,2565
6299,2657
6526,2657
6526,2658
6299,2658
10263,1493
10263,1494
4793,2462
9768,2659
6531,2659
25,266
97,2662
97,2663
104,2664
4999,2664
74,2665
3148,2665
33,2666
5891,2666
4739,2666
5380,2666
5135,2666
4947,2666
5162,2666
33,2667
5891,2667
5218,2667
4578,2667
5143,2667
5027,2667
4722,2667
49,2668
1723,2669
5796,267
9781,2671
3148,2674
8012,2674
3148,2675
8012,2675
4169,2675
8505,2381
8505,2407
10074,2676
9830,2676
23,2677
6532,2677
10324,2677
4237,2678
87,2679
6135,2679
77,444
8505,2105
6532,2693
6532,2694
10324,2694
10324,2695
6532,2695
74,2696
33,2697
9872,2697
10071,2697
88,2697
6564,2697
8505,1833
8505,1556
8505,42
5290,236
9776,707
34,2701
8505,117
8505,891
6299,2702
5972,2702
11727,2703
3908,2705
8505,2705
3369,1433
7538,2706
23,2707
11749,2709
16,271
21,271
7843,2711
3934,2698
6048,2679
11750,2714
10263,2122
34,2716
3857,2716
4734,2149
100,2717
10393,2
16,2719
907,905
4146,272
5736,272
8505,2721
4351,2721
2664,2721
100,2721
4351,42
2664,42
4351,891
2664,891
4351,117
2664,117
4351,1556
2664,1556
4351,1833
2664,1833
4351,2105
2664,2105
4351,2407
2664,2407
2346,2722
9883,2722
4133,2724
16,2725
8505,1719
8505,1718
8505,1717
8505,1716
8505,1428
8505,1427
8505,778
8505,776
25,2726
6531,2727
11780,2058
25,2729
1557,632
7946,2724
11777,2724
10331,2724
8177,2724
7843,2724
66,2724
11779,2724
55,2724
9986,2724
6606,2724
8449,2724
7,2724
3670,2724
3828,2724
7538,2724
3368,2724
11773,2724
5290,2724
11775,2724
11776,2724
4208,2724
9781,2724
10036,2724
8437,2724
5777,2724
52,273
1031,1225
3934,2731
5756,2731
33,2732
10076,2732
8460,2733
6333,2733
6299,2734
5972,2734
10076,2088
34,2088
4145,2735
7892,2735
4793,2735
52,2735
4146,2735
4145,2736
10825,2736
4146,2736
4145,2737
4146,2737
7964,2737
67,2737
1034,639
10391,2439
8505,774
10391,2442
11829,861
11829,2032
11829,878
3006,124
3006,249
3006,483
11828,133
11828,13
105,943
25,2742
4734,2743
8514,2743
5560,2743
19,2743
10647,2743
10393,2743
6531,2744
33,2745
88,2745
33,2746
88,2746
23,2747
23,2748
23,2749
4146,275
3006,2472
108,2751
3006,2751
6606,2752
8514,2752
6606,2753
7668,2753
6606,2754
6487,2754
4145,2755
4146,2755
914,2755
4145,2756
4146,2756
914,2756
4145,2757
4146,2757
7892,2757
4145,2758
4146,2758
7892,2758
4145,2759
4146,2759
7892,2759
4145,276
4146,276
7892,276
5768,2679
33,2762
9866,2762
1570,2767
3569,2768
7888,2769
1632,277
3844,2771
3857,2772
8249,2773
91,2089
11755,2089
6968,2776
16,2777
1557,2778
4145,2779
4146,2779
5736,2779
4145,278
4146,278
9866,278
4145,2781
4146,2781
9866,2781
4145,2782
4146,2782
9866,2782
4145,2783
4146,2783
9866,2783
4145,2784
4146,2784
5331,2784
4145,2785
4146,2785
4145,2786
4146,2786
914,2786
4145,2787
4146,2787
914,2787
4145,2788
4146,2788
7892,2788
4145,2789
4146,2789
9866,2789
4145,279
4146,279
9866,279
4145,2791
4146,2791
5331,2791
4145,2792
4146,2792
10825,2792
1557,2793
1557,2794
1557,2795
1557,2796
1557,2797
4145,2798
4146,2798
4145,2799
4146,2799
9820,1622
4394,1635
4145,28
4146,28
4793,28
4145,2801
4146,2801
10825,2801
1557,2802
1557,2803
11830,1312
2362,1636
3706,1636
4288,273
34,698
4237,2805
3298,2806
11262,2806
1363,57
23,2808
4734,2809
4734,2811
4734,2812
4734,2813
4734,2814
4734,2815
4734,2816
33,2817
5331,2817
33,2818
5331,2818
33,2826
33,2827
33,2828
33,2829
33,283
33,2831
23,2832
23,2833
33,2836
5891,2836
33,2837
5891,2837
10298,2837
33,2838
5891,2838
33,2839
10076,2839
33,284
10076,284
33,2841
10298,2841
94,2842
9769,2842
94,2843
9769,2843
9769,2845
94,2845
31,2846
109,2846
985,2846
11215,2847
84,2848
16,2849
16,285
16,2851
16,2852
16,2853
16,2854
16,2855
16,2856
16,2857
16,2858
6299,2859
105,286
6500,286
105,2863
10391,2134
33,2864
33,2865
33,2866
2873,2864
2873,2618
1876,2869
58,2869
1876,287
2564,287
2255,472
8627,2871
8505,795
8627,2872
8627,2873
985,2874
109,2874
103,2876
11,2877
103,2878
11755,1427
11755,778
11755,774
11755,776
11755,1428
11755,1716
11755,1717
11755,1718
11912,2866
11912,2865
11912,2864
11912,2618
11912,2831
11912,283
11912,2829
11912,2828
11912,2827
11912,2826
11829,2134
11829,2317
9827,2881
8505,2881
11842,2881
9827,2882
11842,2882
9776,2882
8505,2882
9827,2883
8505,2883
11842,2883
9776,2883
9827,2884
8505,2884
11842,2884
9776,2884
11934,2885
105,2886
88,2888
11934,2889
92,9
55,289
8504,2891
2765,2891
12045,289
11883,2892
11883,2893
8249,2894
8249,2895
33,2896
11912,2896
6494,2898
9883,2898
2221,2902
7668,1778
55,2903
1816,2903
8326,2904
55,2904
1816,2904
25,2905
12084,2904
97,2907
1816,2907
55,2907
8326,2907
11758,2907
11758,2663
1816,2663
55,2663
8326,2663
8326,2662
1816,2662
55,2662
97,2909
1816,2909
55,2909
11758,2909
8326,2909
8326,291
11758,291
97,291
1816,291
55,291
9830,2912
6373,2914
6373,2915
52,28
8072,2917
100,2448
2328,2919
10228,292
4169,292
6299,2928
5972,2928
2328,2863
38,2863
2564,266
5410,861
89,293
25,293
1557,465
8514,2932
51,2932
7000,2932
4145,2933
9866,2933
4133,2935
10254,2934
3908,2937
8505,2937
4133,2931
11758,234
11758,2338
11758,1957
4145,2938
9866,2938
4146,2938
11758,1817
11758,1703
11758,1362
11758,2445
11758,2352
11758,2345
11758,2148
11758,131
12240,2418
12024,2418
12024,1375
12240,1375
12240,2939
7668,2941
41,2942
12024,2943
12024,2944
6567,2944
12024,2945
12272,2737
7101,2847
12280,2847
10076,235
3934,2946
5756,2946
5756,2947
3934,2947
3934,2948
5756,2948
7843,1848
12247,262
10324,295
10324,2951
10324,2952
10254,2935
5719,1531
8376,2139
70,2931
31,2953
9903,852
11883,2954
12247,941
7437,1813
10825,668
34,465
2278,2956
23,2957
12267,2698
12267,2082
12267,2081
12267,186
12267,1859
12267,1819
12267,164
12267,1534
12267,1146
12286,2914
12324,2914
4133,2958
70,2958
4169,2958
9833,2958
61,2958
907,2958
65,2958
7843,2958
67,2958
66,2958
9885,2958
8792,2958
4803,2958
5755,2958
10340,2958
11758,2958
7892,2958
1548,2958
12128,2958
8325,2958
1355,2958
12302,2958
74,2958
50,2958
53,2958
102,2958
12024,2958
12246,2958
1570,2958
2221,2958
5331,2958
5736,2958
1220,2958
15,2958
6531,2958
88,2958
33,2959
11912,2959
4732,2959
4237,2958
1816,1248
55,1248
8325,296
4131,2961
6183,2959
23,2963
12327,2958
5853,2964
104,2965
104,2966
104,2967
104,2968
104,2969
104,297
104,2971
104,2972
104,2973
104,2974
104,2975
104,2976
104,2977
104,2978
10334,2775
104,2979
104,298
104,2981
104,2982
104,2983
104,2984
104,2985
104,2986
104,2987
9866,668
4133,2988
6606,2988
3670,2988
8437,2988
11773,2988
10036,2988
7538,2988
7,2988
11775,2988
5777,2988
4208,2988
66,2988
5290,2988
9781,2988
8449,2988
55,2988
11777,2988
3828,2988
11776,2988
9986,2988
8177,2988
11779,2988
7946,2988
10331,2988
7843,2988
3368,2988
10337,2988
11784,2724
11784,2988
11774,2724
11774,2988
11800,2724
11800,2988
3521,2724
3521,2988
11771,2724
11771,2988
10337,2724
10337,2988
8627,2989
10393,2989
10647,2989
12391,2988
12391,2724
12391,2988
12391,2387
12391,2463
12391,422
8627,2991
10393,2991
6333,2728
8325,2994
9866,272
4145,272
105,2995
105,2996
105,2997
4128,2998
4796,2998
6333,2998
109,2999
105,2999
11934,3
10393,3
12240,3001
12240,3002
33,3004
10076,3004
4734,3006
12024,3007
4734,3008
12024,3009
4734,301
4734,3011
4145,3012
7892,3012
4146,3012
4734,3013
8505,3014
93,3014
9776,3014
8505,3015
93,3015
9776,3015
12024,3016
8505,3018
93,3018
9776,3018
23,3019
4793,3012
52,3012
6531,302
77,302
8505,3021
93,3021
8505,3022
93,3022
8505,3023
9827,3023
11842,3023
8505,3024
9827,3024
11842,3024
8505,3025
9827,3025
11842,3025
12405,2937
8505,3026
11842,3026
9827,3026
12405,177
12405,231
12405,2629
12405,783
12405,785
12405,784
12405,786
12405,2863
12405,2449
12405,2585
12405,2586
12405,2587
12405,2588
12405,2589
12405,225
12405,2252
26,3028
26,3029
26,303
26,3031
26,3032
26,3033
26,3034
23,3035
4145,3037
4146,3037
9866,3037
11842,3015
11842,3014
11842,795
11842,3018
4145,3038
4146,3038
10825,3038
4145,3039
4146,3039
10825,3039
4145,304
4146,304
7892,304
4145,3042
4146,3042
5331,3042
4145,3043
4146,3043
10825,3043
4145,3044
4146,3044
10825,3044
4146,3045
10825,3045
4145,3046
4146,3046
10825,3046
4145,3047
4146,3047
7892,3047
4145,3048
4146,3048
7892,3048
4145,3049
4146,3049
3997,3049
4145,305
4146,305
3997,305
4145,3051
4146,3051
4145,3052
4146,3052
4145,3053
4146,3053
8325,3056
1632,3057
6968,3061
3857,3063
9726,3064
4208,3065
63,3068
7790,3069
3569,307
2346,3073
12422,3067
12421,3066
1570,1297
1355,3074
4131,3076
8462,3078
4132,3079
12425,3081
12426,3072
10427,441
67,2808
1394,1629
4145,3083
4146,3083
7964,3083
67,3083
67,2468
1031,1357
2362,2513
4394,2115
7959,2463
3521,2463
4131,489
5683,3085
12435,2337
9820,465
9209,3086
6333,2583
33,3088
33,3089
5891,3089
10298,3089
33,309
5891,309
33,3091
10298,3091
33,3092
3148,3092
6299,3093
5972,3093
12328,3093
8627,3094
33,3095
33,3096
4145,3096
3997,3096
3006,2418
4108,3098
31,2418
33,31
11912,31
33,3101
11912,3101
33,3102
11912,3102
33,3103
11912,3103
33,3104
11912,3104
33,3105
11912,3105
33,3106
11912,3106
33,3107
10076,3107
33,3108
10076,3108
33,3109
10076,3109
33,311
3148,311
33,3111
5331,3111
33,3112
5331,3112
74,2727
9830,3114
10379,3115
9830,3116
10379,3117
10074,294
6183,3101
9192,3101
11894,31
10876,31
33,3118
11912,3118
55,3099
1816,3099
11853,3099
6333,3099
7959,3114
12286,3114
10340,312
10340,3121
10340,3122
4131,2443
41,3124
104,3082
12857,2588
2125,268
8505,3126
91,3126
3521,3126
3569,1978
8505,3127
93,3127
11842,313
9827,313
8505,313
12904,1163
12904,1162
12904,2634
12904,26
12904,2599
12904,1941
12904,194
12904,1938
12904,2675
12904,1946
10271,1491
10271,1492
12904,851
5509,3131
12904,3131
11758,3134
97,3134
1816,3134
55,3134
6945,3136
11262,255
11934,3137
11934,3138
97,3139
11934,314
12974,265
12904,1939
1397,3141
6299,3143
5972,3143
12328,3143
6149,288
58,1142
7885,3144
6299,3145
5972,3145
12328,3145
9781,3146
8177,3146
97,3148
11755,779
2255,2857
7668,3149
12328,735
8012,311
8012,3092
10271,1738
10074,315
3164,248
2125,267
10489,668
4322,3151
12405,3151
10489,928
8627,3152
12240,3153
83,1115
10489,272
4145,3155
7892,3155
4146,3155
4145,3156
13373,3156
4146,3156
33,3157
5331,3157
12012,3157
33,3158
12012,3158
5331,3158
33,3159
5331,3159
33,316
33,3161
9872,3161
5331,3161
33,3162
9872,3162
5331,3162
5331,316
12916,939
12916,2606
12916,1371
12916,1369
12916,1743
12916,74
12916,2879
12916,2877
44,3163
4145,3164
4146,3164
13372,3164
10102,274
8449,3167
12024,257
105,257
9829,128
13441,2917
13441,2625
13441,2624
13441,2366
13441,2365
13441,2124
13441,1862
13441,326
13441,299
13441,2696
25,3168
8249,3169
8249,317
13503,3171
13503,3172
13503,3174
13503,3175
5410,3176
12313,3177
12313,3178
12313,3179
1483,3012
25,318
25,3181
3569,3183
33,3184
11912,3184
11894,3184
33,3185
11912,3185
10876,3185
77,905
1433,2986
6459,2986
12840,2983
12839,2978
2346,3186
13609,3187
13609,3188
13609,3189
8249,319
2346,3191
13441,3131
13441,3097
13441,2918
13441,1411
33,3192
7310,3192
11912,3192
33,3193
11912,3193
9992,3193
13603,206
3915,3194
34,149
10271,695
77,3007
2221,3004
10041,2379
10647,204
13487,2675
12904,3124
4024,2849
21,2849
2255,2849
3582,2849
1034,2849
5410,2166
23,3196
41,3107
5756,3197
3934,3197
6183,753
13758,3198
3934,3198
5756,3198
12267,3198
91,3199
8505,3199
11755,3199
8505,32
3908,32
12405,32
13759,271
13759,3014
13759,3015
13759,3018
13759,3021
13759,3022
13755,576
13755,1865
13755,317
13755,3169
13755,2895
13755,2894
13755,3195
11934,2754
11934,2199
13487,54
13487,48
11934,1737
3344,3201
12391,3201
4010,3201
1723,3202
1816,3202
55,3202
12904,2942
13759,3127
7089,2381
10051,2125
463,2853
10427,2853
1557,2853
87,3204
11842,1433
9870,3205
11934,3206
11934,3207
7417,1632
3569,3208
7,3209
12313,321
13790,321
13791,604
8449,3204
3762,3194
1876,3194
3915,3211
1876,3211
87,3212
8449,3212
67,1225
3521,2125
5855,2125
6333,3213
55,3213
1816,3213
11853,3213
5410,3214
4145,275
1557,3217
6531,2867
3600,3139
3600,2344
3600,1374
3600,94
3600,1414
3600,1956
3600,1958
7959,3201
3600,2582
3600,2632
3600,119
12240,3219
12240,322
12240,3221
31,3222
13788,3223
13759,3223
10379,3224
3495,3225
10379,3226
13815,3225
23,3227
2894,2748
2894,3196
67,1604
52,3228
105,3229
34,2359
12916,2359
34,203
12916,203
34,2028
12916,2028
34,2027
12916,2027
34,2026
12916,2026
34,243
12916,243
34,244
12916,244
34,1959
12916,1959
34,939
34,1674
12916,1674
34,1323
12916,1323
34,132
12916,132
4145,323
7892,323
4146,323
34,254
12916,254
34,2539
12916,2539
34,2538
12916,2538
34,3136
12916,3136
34,1369
34,1237
12916,1237
34,1371
34,2606
34,74
34,1743
12916,3183
34,3183
12916,2099
34,2879
12916,1691
12916,169
3006,3233
6333,3234
91,3235
11755,3235
91,3236
11755,3236
33,3237
88,3237
33,3238
88,3238
55,3239
1816,3239
55,324
1816,324
13828,324
34,3241
10271,1776
4145,3243
55,1982
3600,1982
1816,1982
1557,3244
4145,3245
4793,3245
13850,3245
4146,3245
13849,3243
13848,3243
4146,3243
1557,3246
1557,3248
93,3249
8505,3249
13759,3249
93,325
13759,325
8505,325
93,3251
13759,3251
8505,3251
12024,3252
7083,1632
86,1632
33,3253
9885,3253
8604,1604
3495,3254
3495,3255
13815,3255
13815,3254
12422,3256
8249,3257
12425,3258
10334,3259
3857,326
3844,3261
7888,3262
1570,3264
3569,3265
8249,3266
105,3267
6531,3267
91,3268
11755,3268
8505,3268
985,2999
11009,2874
1557,3269
4145,327
10825,327
4146,327
4145,3271
10825,3271
4146,3271
4145,3273
10825,3273
4146,3273
4145,3274
10825,3274
4146,3274
4145,3275
10825,3275
4146,3275
13899,2284
1355,3276
55,3276
3600,3276
1816,3276
63,3277
55,3277
3600,3277
1816,3277
1816,3278
55,3278
34,682
34,689
11769,668
84,3279
10271,437
67,328
86,328
53,3281
9827,3282
11842,3282
8505,3282
2171,2963
2171,6
1220,3283
9827,3284
11842,3284
8505,3284
9827,3285
8505,3285
11842,3285
1312,162
9827,3286
11842,3286
8505,3286
52,3245
3461,3287
9903,3287
11829,184
3148,2972
3148,2971
13805,2978
13805,2972
13805,2971
13805,2977
13805,2976
13805,2975
13805,2974
13805,2973
13805,297
8627,3288
4734,3289
4734,329
13940,1666
4734,3291
104,3292
13805,3292
4734,3293
34,3294
12916,3294
8627,3295
10393,3295
84,3296
26,3297
16,2997
16,232
105,3298
16,3298
13820,3299
13820,33
16,773
13503,3301
13503,3302
13503,3303
13503,3304
7089,1556
7089,1833
7089,2105
33,3305
5891,3305
10298,3305
33,3306
5891,3306
10298,3306
33,3307
5891,3307
33,3308
5891,3308
33,3309
6299,331
5972,331
12328,331
33,3311
33,3312
10298,3312
6299,3313
5972,3313
12328,3313
33,3314
33,3315
1552,1096
6299,3316
5972,3316
12328,3316
12313,3317
12313,3318
12313,3319
12313,332
12313,3321
12313,3322
6606,3324
6606,3325
6606,3326
11934,3326
8505,2587
2555,2587
13759,795
6606,3327
10408,3324
12857,3328
12405,3328
3908,3328
61,3329
11755,3329
61,333
11755,333
6494,3331
13767,2381
13767,3223
12916,2002
34,3332
34,3333
3569,3333
3569,3332
12916,2001
12916,3144
6487,3334
9775,3334
13657,2584
5891,3309
8627,3335
8627,3336
10229,225
26,3337
10633,2847
33,3339
11912,3339
13252,3339
33,334
11912,334
33,3341
11912,3341
33,3342
11912,3342
33,3343
33,3344
11912,3344
11912,3343
33,3345
11912,3345
33,3346
11912,3346
33,3347
33,3348
11912,3348
33,3349
13252,3349
11912,3349
12974,268
12974,267
7840,3088
33,335
7840,335
33,3351
33,3352
7840,3352
7840,3351
33,3353
33,3354
9866,3354
33,3355
4145,3355
3997,3355
33,3356
4145,3356
914,3356
7840,3353
3369,3357
5683,3357
13372,3085
12286,3
1355,3358
3600,3358
1816,3358
55,3358
84,3359
7000,2281
9830,336
13441,1772
33,3361
11912,3361
33,3362
9830,3363
12286,3363
7959,3363
105,3364
105,3365
105,3366
4145,3367
13373,3367
4146,3367
4145,3368
914,3368
4146,3368
4145,3369
914,3369
4146,3369
4145,337
4146,337
33,3371
12012,3371
914,3371
33,3372
12012,3372
914,3372
33,3373
914,3373
33,3374
914,3374
4145,3375
7892,3375
4146,3375
33,3376
10976,3376
914,3376
4145,3377
7892,3377
4146,3377
33,3378
10976,3378
914,3378
4145,3379
7964,3379
4146,3379
67,3379
23,3379
4145,338
914,338
4146,338
33,3381
10853,3381
4145,3382
914,3381
914,3382
4146,3382
33,3383
10853,3383
914,3383
4145,3384
13372,3384
4146,3384
4145,3385
7892,3385
4146,3385
14173,337
88,3349
88,3348
4145,3386
7892,3386
4146,3386
10103,168
33,3387
33,3388
33,3389
33,339
6526,3391
33,3392
11912,3347
6526,3393
6367,3394
12405,1237
10647,293
10229,3396
3908,3396
12405,3396
23,3397
13609,2743
7000,2743
7923,2743
23,3398
13609,3399
13609,34
13609,3401
13609,3402
2773,3404
12904,3404
12727,3405
12727,3406
12727,3407
5890,3408
12727,3409
10549,1248
12727,341
7310,3411
10631,3412
914,272
44,3414
11828,3414
91,3416
11755,3416
12302,2586
12302,3417
6494,1688
1723,1982
6299,3418
5683,3419
8505,3419
13788,342
13788,3421
1876,2444
12904,3422
14346,3422
14341,3421
11829,1453
11829,1455
5410,2032
1363,328
2773,3424
4131,3424
14356,3423
2810,328
6631,328
9871,328
5736,328
13503,328
10103,328
7104,328
4793,328
64,328
3503,328
2894,328
3148,328
10332,328
11016,328
7083,328
6487,3425
9775,3425
7928,1848
14370,265
14370,268
14370,267
12313,3426
33,629
12541,2396
12328,214
3908,3428
12405,3428
8505,3428
91,3429
11755,3429
13759,343
9212,3365
4145,3431
9866,3431
4145,3432
9866,3432
10825,3432
12286,3426
7959,3426
463,285
463,459
13759,3433
7089,3433
84,328
91,3434
7887,2711
10521,328
91,3436
1394,328
11755,3436
7843,3439
67,3439
86,3439
3844,3437
914,2779
13609,344
4734,3441
7668,3443
12974,3444
4734,3445
4734,3446
91,3447
11755,3447
91,3448
11755,3448
33,3449
914,3449
4145,3332
6531,257
34,3451
11016,3451
73,2363
4145,3452
7892,3452
4146,3452
14416,2279
6494,1021
3600,3454
97,3454
1816,3454
55,3454
11829,3456
10101,3456
61,3456
7556,3456
31,3457
4374,3458
31,3458
11829,3459
7556,3459
61,3459
10101,3459
4145,346
3997,346
4146,346
4145,3461
3997,3461
4146,3461
1355,3462
55,3462
1816,3462
105,3463
6531,3463
1557,3465
1557,3466
14409,1814
8325,3467
1220,3469
4208,347
9726,3471
985,3472
3857,3473
12421,3474
7790,3477
104,3478
3569,348
7805,3472
8072,3481
12425,3482
12426,3484
1355,3485
4131,3487
2255,3488
8462,3489
4132,349
14416,986
67,385
13085,397
2221,3491
12904,3491
1037,593
23,3493
23,3495
23,3496
23,3497
23,3498
23,3499
23,35
23,3501
6623,1976
6623,2545
6623,2843
23,3503
23,3505
23,3506
23,3507
23,3508
2773,2747
23,3511
23,3512
23,3513
23,3514
23,3515
23,3516
23,3517
23,3518
12240,3519
2171,611
12240,352
2894,163
23,3521
23,3522
23,3523
23,3524
55,3525
1816,3525
1723,3525
14441,3526
12328,734
12328,736
12405,3526
12405,3527
14441,3527
14102,3466
14102,656
14426,2446
14426,1311
9820,59
2894,2513
1557,3528
1394,3528
14426,3528
14102,1314
11830,1314
1355,3529
55,3529
1816,3529
3600,3529
1355,353
55,353
1816,353
3600,353
1355,3531
55,3531
3600,3531
1816,3531
1355,3532
1816,3532
55,3532
3600,3532
1355,3533
3600,3533
1816,3533
55,3533
3659,2793
463,2858
14550,276
13009,1632
1355,3535
3600,3535
1816,3535
55,3535
16,3536
16,59
21,59
14434,3476
33,3537
2221,3537
6623,325
14716,418
14716,341
14716,2635
4145,3538
10825,3538
4146,3538
4145,3539
10825,3539
4146,3539
4145,354
10825,354
4146,354
5331,3539
4145,3045
33,3541
9445,3541
33,3542
33,3543
4145,3544
10825,3544
4146,3544
5331,3544
33,3545
7840,3545
33,3546
7840,3546
33,3547
7840,3547
33,3548
7840,3548
33,3549
7840,3549
33,355
7840,355
33,3551
7840,3551
4793,3452
2894,1899
2221,3552
12904,3552
15090,3035
15089,68
34,3553
7907,3553
10271,3553
2773,3097
34,3554
33,3555
914,3555
33,3556
914,3556
33,3557
914,3557
5734,2365
34,3558
104,3559
13805,3559
52,356
9328,356
4962,356
9424,356
5615,356
9504,356
4146,3432
33,3562
12974,291
11658,2644
33,3563
5891,3563
33,3564
5891,3564
33,3565
5891,3565
33,3566
9885,3566
14370,3444
33,3567
10298,3567
33,3568
87,82
14370,291
14416,644
33,3569
3997,3569
14416,2857
14416,646
15112,974
14416,479
14416,632
1220,164
1552,357
24,357
14550,357
8249,3571
5410,3572
14416,2855
7892,354
34,3573
3569,3573
34,3574
34,3575
15295,3313
15295,331
4132,2967
2564,126
2564,205
19,3441
15303,878
4108,2136
4108,1295
4145,3577
914,3577
4146,3577
4145,3578
5736,3578
4146,3578
4145,358
33,3579
5891,3579
7964,358
4146,358
67,358
23,358
4145,3581
13373,3581
4146,3581
4145,3582
4146,3582
4145,3583
914,3583
4146,3583
4145,3584
914,3584
4146,3584
4145,3585
3569,3585
4146,3585
4145,3586
13850,3586
4146,3586
4145,3587
13372,3587
4146,3587
4145,3588
5736,3588
4146,3588
4145,3589
5736,3589
4146,3589
4145,359
5736,359
4146,359
4145,3591
5736,3591
4146,3591
4145,3592
7892,3592
4146,3592
4145,3593
13849,3593
13848,3593
4146,3593
4145,3594
9866,3594
4146,3594
4145,3595
7892,3595
4146,3595
4068,326
7843,3596
12024,3597
3503,195
34,3598
7843,3599
7843,3561
55,36
1816,36
12727,3601
12727,3602
14416,2854
12727,3603
15510,72
10229,3604
12405,3604
4322,3605
12405,3605
33,3606
914,3606
8737,3606
33,3607
914,3607
11999,3607
33,3608
914,3608
12313,361
12313,3611
12313,3612
3369,3613
5683,3613
33,3614
88,3614
1876,757
12596,757
3908,3615
8505,3615
12405,3615
33,3616
2221,3616
12904,3616
4108,3617
6112,1453
2810,3442
13609,3618
15409,3582
9827,3619
11842,3619
8505,3619
9827,362
11842,362
8505,362
9827,3621
11842,3621
8505,3621
9827,3622
11842,3622
8505,3622
7843,3623
91,3624
3908,3625
12405,3625
34,3626
6945,3626
6531,3627
74,3627
14677,3628
13609,3629
10379,363
914,3578
16,3488
2773,2918
14677,3631
10393,3631
2773,1411
5734,299
3908,3632
12405,3632
14552,3
15785,3196
105,2727
15303,3633
5240,3419
55,1845
15804,3287
1816,1845
1723,1845
7968,2611
13609,3634
7668,3634
7805,3635
15716,3558
4793,3228
12302,3639
3369,3641
34,3646
14677,3647
13609,3648
8627,3649
4208,681
14677,365
1834,862
14677,3651
12302,3652
3908,3652
12405,3652
5972,3653
14367,3654
13441,3655
13788,3656
9849,3656
13650,3656
13788,3657
12328,3653
15723,284
6252,3655
13441,3658
6252,3658
15723,3211
15723,286
15723,287
33,3659
88,3659
13104,3659
9543,3659
13441,366
5734,366
11841,3662
15834,3627
15834,3086
15723,282
15723,285
1876,285
15397,36
15844,3636
15842,364
15841,3638
12313,3663
15847,3022
15846,3022
14677,3664
14677,3665
93,3666
13759,3666
9827,3667
8505,3667
15785,1899
15785,385
15278,3668
9830,3669
13609,3672
9799,328
12703,2118
13144,2118
5756,986
3934,986
11755,3624
4145,3557
4145,3556
4145,3555
6487,3326
1265,328
12924,2707
12854,2707
10076,3568
15889,3398
15889,169
3521,3599
1397,3673
14716,3673
2328,3604
12904,3674
41,3675
12904,3675
41,3676
12904,3676
2328,3605
6531,2997
74,2997
14454,2997
7892,272
78,2599
15895,2146
9827,3677
9769,3677
93,3677
94,3678
6623,3678
14677,208
9827,3679
11755,3434
33,1016
15900,368
7843,368
3934,2997
7843,3534
11934,3683
11934,3684
14416,2123
15841,3642
91,3686
11755,3686
9799,3687
6531,2396
15908,1769
13441,3481
7843,3688
15885,3198
5734,3689
16,369
15112,369
4024,369
8325,3468
53,3691
21,2123
9986,3471
12302,3692
3908,3692
13609,3693
12240,3693
13759,3693
7808,3693
4229,3694
105,3695
12024,3695
3006,3695
6531,3695
5891,3568
12240,3696
12240,3697
12240,3698
12240,3699
12585,37
7843,37
8514,3327
12240,3701
12024,3702
12024,3703
105,3704
8157,3704
12727,3705
33,2674
47,291
12313,3706
5056,823
12405,795
14416,642
12405,3251
12405,3249
12405,325
12405,3021
12405,3022
12405,3127
12405,3433
34,3708
15716,3708
7843,3709
12308,2778
67,3712
86,3712
15905,3712
14751,3712
10074,3713
93,3714
13759,3714
12405,3714
67,3715
86,3715
15905,3715
14711,3715
6368,3715
2579,3715
14751,3715
8552,3715
33,3716
9885,3716
12585,368
15923,3589
5331,3589
12247,3054
2810,3054
24,3719
15287,372
9986,372
64,2494
7843,2354
12024,819
31,3721
12405,3677
13759,3677
9903,3677
10271,698
1876,3723
3915,3723
5890,3723
40,3723
15723,3723
7840,3246
55,3248
1816,3248
2774,3248
12308,2803
12308,2802
14426,2802
1037,91
2894,3512
12308,2446
12308,2797
12308,1635
12308,1638
12308,1637
12308,1312
1557,3724
12308,3724
14426,3724
1557,3725
12308,3725
12308,131
6367,3726
15943,2852
9827,3728
12308,3217
14426,3217
2774,5
1397,3729
15961,3729
15961,373
9827,373
12727,3731
4145,3732
10825,3732
4146,3732
4145,3733
10825,3733
4146,3733
4145,3734
10825,3734
